"address","latitude","longitude"
"400 Phlox Street, Metairie, Louisiana 70001",29.978603825353,-90.181118877164
"3645 Lapalco Blvd., Harvey, Louisiana 70058",29.871733821788,-90.080703194361
"149 Ludwig Lane, Grand Isle, Louisiana 70358",29.237366248014,-90.000370032322
"7201 Lapalco Boulevard, Marrero, Louisiana 70072",29.883678827526,-90.127570288931
"4300 Patriot St., Marrero, Louisiana 70072",29.882962383251,-90.092428330366
"2200 Eighth Street, Harvey, Louisiana 70058",29.904085060827,-90.074094320658
"1000 Burmaster St., Gretna, Louisiana 70053",29.929341582859,-90.047368247366
"178 Millie Drive, Avondale, Louisiana 70094",29.904196465492,-90.208131881281
"475 Manhattan Blvd, Harvey, Louisiana 70058",29.909806585077,-90.070014759796
"805 Teurlings Drive, Lafayette, Louisiana 70501",30.247403056019,-91.988707931813
"312 Almonaster Rd, Youngsville, Louisiana 70592",30.08740291547,-91.966793668745
"3000 West Congress Street, Lafayette, Louisiana 70506",30.206669778842,-92.057554204379
"320 Devalcourt Drive, Lafayette, Louisiana 70506",30.216522768598,-92.052600264578
"301 Dunand Street, Lafayette, Louisiana 70501",30.250493264994,-92.002923751565
"721 West Butcher Switch Road, Lafayette, Louisiana 70507",30.287908026779,-92.04013660497
"100 West Bluebird Drive, Lafayette, Louisiana 70508",30.156337509744,-92.031185030824
"315 Rue Du Belier, Lafayette, Louisiana 70506",30.204846392778,-92.092101244057
"1355 Tiger Drive, Thibodaux, Louisiana 70301",29.778006603701,-90.840259282224
"16911 East Main Street, Cutoff, Louisiana 70345",29.468155821557,-90.312213743724
"200 18th St., Lafayette, Louisiana 70501",30.219968179074,-92.000186496166
"1517 Stateman Rd., Opelousas, Louisiana 70570",30.544960658556,-92.099795889221
"4820 Hwy 1, Raceland, Louisiana 70394",29.694405116332,-90.553430043494
"1201 South Roman St., New Orleans, Louisiana 70125",29.949674299823,-90.08880349021
"639 Harrison Street, Thibodaux, Louisiana 70301",29.795162974635,-90.82331543525
"6026 Paris Avenue, New Orleans, Louisiana 70122",30.018834240919,-90.075480025451
"2801 Power Centre Pkwy, Lake Charles, Louisiana 70607",30.188990696421,-93.174155528273
"205 Vienne Lane, Lafayette, Louisiana 70507",30.270910611772,-92.028493890897
"35086 Old La Hwy 16, Watson, Louisiana 70786",30.576690011926,-90.952039990086
"30120 Hwy 441, Holden, Louisiana 70744",30.505571152375,-90.670161597455
"29710 Mulberry Street, Albany, Louisiana 70711",30.499349981779,-90.587640018476
"15875 La Highway 16, French Settlement, Louisiana 70733",30.296783576379,-90.796844318103
"27322 La Hwy 42, Springfield, Louisiana 70462",30.429888018607,-90.551216039132
"7301 Dwyer Road, New Orleans, Louisiana 70126",30.021789720799,-90.002577268026
"20480 Circle Drive, Livingston, Louisiana 70754",30.502389745938,-90.742920258611
"25125 Hwy 22, Maurepas, Louisiana 70449",30.29464452829,-90.628108810367
"1000 North Range Avenue, Denham Springs, Louisiana 70726",30.49633579416,-90.956204629547
"12646 Burgess Avenue, Walker, Louisiana 70785",30.489535370076,-90.875659365877
"2555 Hwy. 80, Choudrant, Louisiana 71227",32.529922247049,-92.517105670781
"4962 Florida Blvd, Baton Rouge, Louisiana 70806",30.450667409227,-91.139517677221
"243 East High School Drive, Jena, Louisiana 71342",31.691795292055,-92.129309763119
"1453 Martin Luther King Jr Ave., Grambling, Louisiana 71245",32.537379849877,-92.692280959901
"1460 Blake Street, Olla, Louisiana 71465",31.897400008467,-92.242400037238
"715 University Parkway, Natchitoches, Louisiana 71457",31.753376160832,-93.095983083945
"1200 L.b. Landry Avenue, New Orleans, Louisiana 70114",29.942969696516,-90.040801702181
"900 Bearcat Drive, Ruston, Louisiana 71270",32.533679764226,-92.650246640034
"45 Dalrymple Drive, Baton Rouge, Louisiana 70803",30.415090020008,-91.173149985808
"1 Tiger Drive, Simsboro, Louisiana 71275",32.534619990054,-92.786619995156
"15190 Am Baker Road, Bastrop, Louisiana 71220",32.925955699513,-91.887080722604
"211 Lopez Street, New Orleans, Louisiana 70119",29.967648060977,-90.093629839874
"402 Highland Avenue, Bastrop, Louisiana 71220",32.788384000952,-91.918198508373
"909 Larche Lane, Bastrop, Louisiana 71220",32.787440437605,-91.918066450305
"1601 Leonidas Street, New Orleans, Louisiana 70118",29.953600388553,-90.130846454382
"7305 Hwy 9, Campti, Louisiana 71411",31.926073401853,-93.086025450086
"1234 Madison High Drive, Tallulah, Louisiana 71282",32.397999997436,-91.206629989299
"6513 Hwy. 1 South Bypass, Natchitoches, Louisiana 71457",31.744415310965,-93.110359972867
"200 Loop Road, Tallulah, Louisiana 71282",32.409619997446,-91.172970026346
"4000 Cadillac St., New Orleans, Louisiana 70122",29.997631333651,-90.081970870126
"2011 Bienville St., New Orleans, Louisiana 70112",29.962766415284,-90.07904818753
"820 Koonce St., Natchitoches, Louisiana 71457",31.769115111028,-93.104835409666
"12000 Hayne Blvd., New Orleans, Louisiana 70128",30.057408637116,-89.969175350278
"3368 Esplanade, New Orleans, Louisiana 70119",29.98184706124,-90.086761780992
"425 O Bannon Street, New Orleans, Louisiana 70114",29.950747000962,-90.03450599035
"2800 Chartres St., New Orleans, Louisiana 70117",29.96338111183,-90.049781231158
"2625 Thalia St., New Orleans, Louisiana 70113",29.945407668794,-90.084742424638
"1100 Milton Street, New Orleans, Louisiana 70122",29.996004640295,-90.084454942226
"1815 Terrace Hwy., Saint Martinville, Louisiana 70582",30.134543990779,-91.862910041522
"1536 Bordelon Rd., Bunkie, Louisiana 71322",30.935804529523,-92.166792513356
"485 West Holly, Junction City, Louisiana 71749",33.020671199482,-92.718552771141
"681 Highway 594, Monroe, Louisiana 71203",32.504185225557,-91.990464724611
"4701 South Grand St., Monroe, Louisiana 71202",32.454002884074,-92.113201155283
"3225 River Road, Bridge City, Louisiana 70094",29.938917982953,-90.168348137534
"201 Riggs Street, West Monroe, Louisiana 71291",32.512323382417,-92.138484663458
"5901 Highway 165 S, Monroe, Louisiana 71202",32.443086135389,-92.105201326059
"4061 Caples Road, West Monroe, Louisiana 71292",32.428409850047,-92.334985556152
"3118 La Highway 78, Livonia, Louisiana 70755",30.559490011334,-91.554509984122
"233 Keystone Road, Monroe, Louisiana 71203",32.647236678088,-92.061893062803
"413 Main Street, Delhi, Louisiana 71232",32.464296200461,-91.492377973523
"1511 Line Street, Pineville, Louisiana 71360",31.334875788656,-92.431474487036
"810 Main Street, Mangham, Louisiana 71259",32.309367721633,-91.785738098239
"715 Highway 1207, Deville, Louisiana 71328",31.364322993856,-92.18310829764
"800 Ola Lane, Alexandria, Louisiana 71303",31.269729675259,-92.48979934623
"193 Hwy. 3048, Rayville, Louisiana 71269",32.467298040261,-91.747761120419
"1414 7th Street, Glenmora, Louisiana 71433",30.966873731837,-92.585350987299
"2101 Vance Avenue, Alexandria, Louisiana 71301",31.294575337912,-92.455377943733
"8830 Highway 1 North, Lena, Louisiana 71447",31.394228677877,-92.694057147932
"9463 Highway 71 South, Lecompte, Louisiana 71346",31.075340795525,-92.389429732018
"1207 Tioga Road, Ball, Louisiana 71405",31.382988804707,-92.424973405723
"10935 Highway 112, Glenmora, Louisiana 71433",30.940563022028,-92.76554125434
"4020 Aaron Street, Alexandria, Louisiana 70302",31.278742906818,-92.429633402387
"2727 Jones Avenue, Alexandria, Louisiana 71302",31.293255224012,-92.436970802022
"6701 Press Drive, New Orleans, Louisiana 70122",30.01278366698,-90.042508126968
"7362 Highway 112, Elmer, Louisiana 71424",31.146718616298,-92.736930401551
"12700 Hwy 23, Braithwaite, Louisiana 70040",29.747538729169,-90.025076485721
"3565 Highway 71, Coushatta, Louisiana 71019",32.078859360008,-93.376567536697
"8346 Highway 23, Belle Chasse, Louisiana 70037",29.855840998288,-89.985476721554
"34121 Highway 23, Buras, Louisiana 70041",29.366369009654,-89.571167290942
"915 East Carroll, Coushatta, Louisiana 71019",32.015780012323,-93.334685042423
"4129 Highway 476, Negreet, Louisiana 71460",31.469990001745,-93.57421999498
"500 High School Drive, Florien, Louisiana 71429",31.442462868723,-93.459283138662
"2601 W 2nd Street, Pleasant Hill, Louisiana 71065",31.815447401787,-93.513945152282
"100 Tiger Drive, Many, Louisiana 71449",31.594247364254,-93.454084002783
"400 Wildcat Drive, Converse, Louisiana 71419",31.785420003247,-93.697660031588
"129 Swan Street, Baton Rouge, Louisiana 70813",30.523491139557,-91.195890730451
"649 Championship Drive, Zwolle, Louisiana 71486",31.633638119271,-93.644232335253
"5316 Michoud Blvd, New Orleans, Louisiana 70129",30.041680005398,-89.931730027279
"5340 Hwy. 482, Noble, Louisiana 71462",31.6297506598,-93.751320544139
"1426 Napoleon Avenue, New Orleans, Louisiana 70115",29.925242303203,-90.102107471269
"200 Tiger Drive, Boutte, Louisiana 70039",29.890666262896,-90.408016967929
"14340 Highway 37, Greensburg, Louisiana 70441",30.827586048802,-90.672018074929
"22187 Hwy 20, Vacherie, Louisiana 70090",29.964405563643,-90.7085508158
"1 Wildcat Ln, Destrehan, Louisiana 70047",29.964688302926,-90.3840389719
"5191 Pinecrest Dr. Opc/dental Claim Bldg, Pineville, Louisiana 71360",31.364463803987,-92.40103104335
"1910 West Main Street, Lutcher, Louisiana 70071",30.045162671414,-90.693859085953
"1501 Vandenburg Dr., Alexandria, Louisiana 71303",31.301870825938,-92.529207087041
"1100 East Judge Perez Dr., Chalmette, Louisiana 70043",29.938968616809,-89.954103780078
"5400 Coliseum Blvd., Alexandria, Louisiana 71306",31.296319985435,-92.497780030825
"49 Madison Avenue, Chalmette, Louisiana 70043",29.945863093535,-89.978069313247
"26301 Highway 1088, Mandeville, Louisiana 70488",30.40585999396,-89.965340034089
"100 Bulldog Drive, Mandeville, Louisiana 70471",30.407051998684,-90.038489839884
"100 Panther Drive, Slidell, Louisiana 70461",30.268113802635,-89.744895123488
"#1 Skipper Drive, Mandeville, Louisiana 70471",30.381531789862,-90.099575945052
"#1 Tiger Drive, Slidell, Louisiana 70458",30.285762799758,-89.773785102905
"73030 Lion Drive, Covington, Louisiana 70433",30.494033443155,-90.133791358221
"720 Plank Road, St. Joseph, Louisiana 71366",31.922432006313,-91.238545392725
"300 Spartan Drive, Slidell, Louisiana 70458",30.245370623209,-89.787161305301
"39110 Rebel Lane, Pearl River, Louisiana 70452",30.370752767634,-89.757565129702
"2397 Cecilia Sr. High School Hwy., Cecilia, Louisiana 70521",30.338339992025,-91.844140026646
"1015 Breaux Bridge High School Rd., Breaux Bridge, Louisiana 70517",30.253867532463,-91.854072955566
"480 La Hwy 3127, Edgard, Louisiana 70049",30.016559986405,-90.552859981802
"762 N. Main Street, St. Martinville, Louisiana 70582",30.13214139377,-91.827119941591
"#1 Wildcat Drive, Reserve, Louisiana 70084",30.077897824105,-90.532121911679
"270 Tiger Avenue, Independence, Louisiana 70443",30.634810861077,-90.494765951829
"15841 Highway 440, Kentwood, Louisiana 70444",30.871241194384,-90.466608922088
"403 South Laurel Street, Amite, Louisiana 70422",30.722465200909,-90.506671208118
"45168 River Road, Hammond, Louisiana 70401",30.518521271447,-90.381229932326
"603 9th Street, Kentwood, Louisiana 70444",30.937949996878,-90.514949974844
"28528 Highway 190, Covington, Louisiana 70433",30.503577537039,-90.245309259383
"1100 E Leo Street, Opelousas, Louisiana 70570",30.523141264537,-92.072683079513
"301 South Bobcat Drive, Eunice, Louisiana 70535",30.493211405108,-92.440234631665
"19404 Hiatti Street, Loranger, Louisiana 70446",30.641064486207,-90.400406787226
"19452 Highway 22 East, Ponchatoula, Louisiana 70454",30.440552905686,-90.399968675784
"1014 Judson Walsh Drive, Opelousas, Louisiana 70570",30.496830004499,-92.079070020504
"7076 Hwy. 93, Arnaudville, Louisiana 70512",30.404599931584,-92.000987702025
"6579 Hwy. 10, Washington, Louisiana 70589",30.726845155348,-91.983854415451
"846 Saizan St., Port Barre, Louisiana 70577",30.56295185294,-91.95336485755
"3746 Hwy. 104, Opelousas, Louisiana 70570",30.568084711806,-92.18412760048
"105 Moffet Road, Houma, Louisiana 70363",29.573156489287,-90.683922671825
"#1 Reservation Court, Gray, Louisiana 70359",29.674685090339,-90.778289941867
"7318 Main Street, Houma, Louisiana 70360",29.599077515373,-90.734031071602
"3012 Patriot Drive, Houma, Louisiana 70363",29.565921812101,-90.676231717208
"3879 Hwy. 24, Bourg, Louisiana 70343",29.562405750447,-90.639867347561
"700 Patti Drive, Berwick, Louisiana 70342",29.720039767616,-91.240474290183
"2400 Tiger Drive, Morgan City, Louisiana 70380",29.717607503645,-91.205325415025
"1401 Cynthia Street, Franklin, Louisiana 70538",29.803187743694,-91.502318251935
"18333 Hwy 182 West, Baldwin, Louisiana 70514",29.859230190768,-91.568002046248
"9225 Highway 182 West, Centerville, Louisiana 70522",29.758937582261,-91.429606718677
"5624 Freret Street, New Orleans, Louisiana 70115",29.935710934483,-90.114091441942
"6601 Franklin Ave, New Orleans, Louisiana 70122",30.026818839753,-90.052034146265
"1614 Oretha Castle Haley Blvd, New Orleans, Louisiana 70113",29.940221873461,-90.079714724512
"2585 Brightside Drive, Baton Rouge, Louisiana 70820",30.388899491179,-91.188039696308
"2525 Highway 182 W, Patterson, Louisiana 70392",29.716726654297,-91.305688938463
"3113 Valley Creek Dr, Baton Rouge, Louisiana 70808",30.418411038059,-91.137982304797
"4491 Hwy 83, Franklin, Louisiana 70538",29.83481838862,-91.656369293964
"808 South Broadway, Erath, Louisiana 70533",29.96579595503,-92.034911354641
"4787 Highway 151, Downsville, Louisiana 71234",32.626547103886,-92.413437898314
"1126 Marion Hwy, Farmerville, Louisiana 71241",32.788614832267,-92.389891182166
"901 Main Street, Gueydan, Louisiana 70542",30.025899983023,-92.510999968513
"501 West Main, Oak Grove, Louisiana 71263",32.860585712832,-91.393743882386
"11609 La Highway 699, Maurice, Louisiana 70555",30.079879984297,-92.168369978745
"200 East Pirate Lane, Kaplan, Louisiana 70548",29.995284119124,-92.270938090204
"1305 Wildcat Dr, Abbeville, Louisiana 70510",29.983118873909,-92.106302891963
"158 Clover Street, Forest, Louisiana 71242",32.79253999367,-91.410950027132
"502 Berry Avenue, Leesville, Louisiana 71446",31.149843491146,-93.258046786155
"4740 Port Arthur Avenue, Anacoco, Louisiana 71403",31.251930721043,-93.338932473436
"1296 Hicks School Road, Leesville, Louisiana 71446",31.18086090455,-92.980821813812
"502 Louisiana Avenue, Rosepine, Louisiana 70659",30.927039985977,-93.286019988957
"Highway 111, Evans, Louisiana 70639",30.972081411047,-93.502227975649
"180 Lebleu Road, Leesville, Louisiana 71446",31.039363688265,-93.273174211164
"2363 Stillwell Avenue, Hornbeck, Louisiana 71439",31.325289980194,-93.394969978088
"7239 Highway 463, Pitkin, Louisiana 70656",30.941733130506,-92.933192029885
"4262 Highway 8, Simpson, Louisiana 71474",31.261305894722,-93.009132795607
"727 Carondelet Street, New Orleans, Louisiana 70130",29.947225063541,-90.072668911286
"3575 Baronne St., New Orleans, Louisiana 70115",29.929626553243,-90.094182428502
"658 North Vaughn Drive, Brusly, Louisiana 70719",30.393523204715,-91.239369216871
"1 Demon Circle, Franklinton, Louisiana 70438",30.858576290107,-90.123802537999
"3553 Rosedale Road, Port Allen, Louisiana 70767",30.460952868846,-91.256316019617
"36119 Highway 38, Mt. Hermon, Louisiana 70450",30.958314227608,-90.295931531663
"9090 Hwy 371, Sibley, Louisiana 71073",32.515934154718,-93.301939077739
"25543 Washington Street, Varnado, Louisiana 70467",30.892509981474,-89.833680032675
"3019 Canal Street, New Orleans, Louisiana 70119",29.9679193218,-90.090559054863
"28315 Highway 424, Franklinton, Louisiana 70438",30.92712194681,-90.014841986936
"1103 S College St, Minden, Louisiana 71055",32.619090002318,-93.289420024161
"8604 U.s. Hwy. 61, St. Francisville, Louisiana 70775",30.826074178715,-91.382438480566
"223 Second Street, Calvin, Louisiana 71410",31.968079987899,-92.775229994569
"101 South Arkansas, Springhill, Louisiana 71075",33.002626733933,-93.467044692266
"376 College St, Doyline, Louisiana 71023",32.53582193217,-93.406909721493
"631 Thomas Mill Road, Winnfield, Louisiana 71483",31.947719665728,-92.654853166182
"305 Jones Street, Dodson, Louisiana 71422",32.076590010932,-92.657659972393
"4100 Bronco Lane, Zachary, Louisiana 70791",30.651945169387,-91.160872090217
"675 Westbrook Street, South Portland, Maine 4106",43.638897580666,-70.311263467879
"51 Emery Drive, Boothbay Harbor, Maine 4538",43.862537633549,-69.634055339581
"77 Harris Street, Auburn, Maine 4210",44.095811019052,-70.236785342885
"185 Lancaster Street, Portland, Maine 4101",43.660390686213,-70.2619727686
"60 Pierce Drive, Augusta, Maine 4330",44.316095748498,-69.745851299769
"14 First Avenue, Baileyville, Maine 4694",45.151955352062,-67.406856103117
"20 Maplewood Avenue, Biddeford, Maine 4005",43.496434154207,-70.470053871675
"71 Dragons Drive, Brunswick, Maine 4011",43.883383499404,-69.987608245568
"885 Broadway, Bangor, Maine 4401",44.831278428822,-68.781741554282
"261 Center Street, Brewer, Maine 4412",44.792401239873,-68.759447897096
"173 Center Road, Easton, Maine 4740",46.642348656008,-67.904087456746
"45 North Street, East Millinocket, Maine 4430",45.632985527706,-68.576530098937
"34 Blue Devil Hill Suite 2, Calais, Maine 4619",45.16440467564,-67.24314794043
"251 North Deer Isle Rd, Deer Isle, Maine 4627",44.245216284043,-68.683982824614
"78 Water Street Suite 2, Skowhegan, Maine 4976",44.765440872397,-69.718614787914
"2415 Route 2, Hermon, Maine 4401",44.81015406126,-68.911384757352
"89 High Street, Eastport, Maine 4631",44.907523444217,-66.990029715863
"41 Morrill Avenue, Gorham, Maine 4038",43.674261999474,-70.444113764151
"25 Keelson Drive, Rockport, Maine 4856",44.187383482722,-69.100942336172
"345 Ocean House Road, Cape Elizabeth, Maine 4107",43.592091067115,-70.226808009106
"1 Bulldog Lane, Machias, Maine 4654",44.713841846545,-67.469113221145
"230 Main Street, Unity, Maine 4988",44.614571446839,-69.331357110912
"24 Lejok Street, Ellsworth, Maine 4605",44.555942087693,-68.428374011269
"74 Woodville Road, Falmouth, Maine 4105",43.739021238166,-70.271725666933
"130 Pritham Ave., Greenville, Maine 4441",45.458907007287,-69.596463756357
"156 East Avenue, Lewiston, Maine 4240",44.094584683945,-70.199326384543
"310 Cony Road, Augusta, Maine 4330",44.298677571094,-69.744787580269
"135 Seventh Ave, Madawaska, Maine 4756",47.352850736229,-68.32487618058
"2 Sugg Drive, Lisbon Falls, Maine 4252",44.002918826417,-70.070950849946
"12 Williams Avenue, Kittery, Maine 3904",43.08785051392,-70.738703972264
"159 Alumni Drive, Islesboro, Maine 4848",44.267928537106,-68.918414939623
"84 Pleasant St, Fort Kent, Maine 4743",47.249021954201,-68.587752355823
"8 Science Park Road, Scarborough, Maine 4074",43.607675127502,-70.318689230047
"12 Abbott Hill Rd, Dexter, Maine 4930",45.027171660848,-69.295445367322
"13 Easler Road, Hinckley, Maine 4944",44.662054048228,-69.626691122366
"95 High Street, Limestone, Maine 4750",46.907000046646,-67.829806044619
"199 State St, Millinocket, Maine 4462",45.659770911754,-68.706274524086
"180 Snare Creek Lane, Jonesport, Maine 4649",44.554524010601,-67.616289109424
"1081 Eagle Lake Road, Bar Harbor, Maine 4609",44.370156767041,-68.298692290404
"6 East Chestnut Street, Augusta, Maine 4330",44.31324643452,-69.767950368864
"196 Allen Avenue, Portland, Maine 4103",43.695228542567,-70.291807152055
"30 Holbrook Street, Freeport, Maine 4032",43.85616276343,-70.107332136422
"370 Stevens Avenue, Portland, Maine 4103",43.670869226302,-70.295062300689
"56 School Road, Wales, Maine 4280",44.136901200796,-70.056213004752
"284 Cumberland Av, Portland, Maine 4101",43.659450209764,-70.258868280674
"96 Academy Road, Monmouth, Maine 4259",44.250480017569,-70.037774459363
"826 Shipbuilder Drive, Bath, Maine 4530",43.916670593394,-69.837159537634
"93 Pulpit Harbor Rd, North Haven, Maine 4853",44.150087883514,-68.876521110252
"700 Saco Road, Standish, Maine 4084",43.699381300051,-70.602019790218
"97 Maple St, Farmingdale, Maine 4344",44.266420143753,-69.798732787494
"577 Mount View Road, Thorndike, Maine 4986",44.553405533972,-69.268958890481
"406 Gray Road, Windham, Maine 4062",43.784891294686,-70.41283273021
"10 Libby Hill Road, Gray, Maine 4039",43.902571877771,-70.346786985036
"400 Broadway, Rockland, Maine 4841",44.115821653482,-69.112202390788
"22 Arcola Lane, Vinalhaven, Maine 4863",44.049511810415,-68.823371489441
"1457 Maine Street, Poland, Maine 4274",44.073740457448,-70.414325370471
"40 West Hill Road, Gardiner, Maine 4345",44.230121816358,-69.789212763895
"129 Seamon Rd, Farmington, Maine 4938",44.639609105519,-70.130034061094
"799 Hancock Street, Rumford, Maine 4276",44.564631444607,-70.557967698149
"160 Morrill Street, Buckfield, Maine 4220",44.300465506935,-70.360018652288
"131 Messalonskee High Drive, Oakland, Maine 4963",44.556093480116,-69.71672832791
"256 Main Street, Paris, Maine 4271",44.212390172394,-70.527560725122
"89 Western Avenue, Hampden, Maine 4444",44.744912144367,-68.845277343139
"40 E Emerson Cummings Blvd, Old Orchard Beach, Maine 4064",43.517650260365,-70.396261145545
"2456 Us Hwy 1, Sullivan, Maine 4664",44.511158062354,-68.166497262528
"24 Mortland Road, Searsport, Maine 4974",44.462290022243,-68.923517475062
"7 Bird Street, Houlton, Maine 4730",46.126998031164,-67.826774605536
"291 Williams Road Suite 2, Newport, Maine 4953",44.876669197244,-69.292728164369
"89 Fletcher Street, Kennebunk, Maine 4043",43.395175201321,-70.549398162615
"260 Dow Highway, South Berwick, Maine 3908",43.199573285658,-70.794350462477
"14 Goodridge Drive, Orono, Maine 4473",44.882449240639,-68.673873160056
"102 Broadway, Bucksport, Maine 4416",44.575804758124,-68.781501215909
"23 Cross Street, Howland, Maine 4448",45.245828250526,-68.661139739223
"368 Main St, Saint Agatha, Maine 4772",47.243134321209,-68.314408060625
"203 Stillwater Avenue, Old Town, Maine 4468",44.934899228715,-68.654909475956
"48 Penquis Drive, Milo, Maine 4463",45.250798610599,-68.993597286859
"284 Walkers Mills Rd, Bethel, Maine 4217",44.417820060765,-70.765319486522
"180 Presque Isle Rd, Ashland, Maine 4732",46.627077065701,-68.395385546917
"308 Sweden St, Caribou, Maine 4736",46.863668657593,-68.030825562858
"2250 Millard Harrison Drive, Readfield, Maine 4355",44.394500749577,-69.954680228059
"1611 Main Street, Harrington, Maine 4643",44.619914967785,-67.83798712585
"320 Manktown Road, Waldoboro, Maine 4572",44.124845908165,-69.307076145249
"33 School Street, Washburn, Maine 4786",46.790205484478,-68.155567184023
"26 Pleasant Street, Mars Hill, Maine 4758",46.51486807974,-67.861073561348
"9 School Street, Fairfield, Maine 4937",44.590622886706,-69.604401621181
"88 West Road, Waterboro, Maine 4087",43.538210369547,-70.72762507579
"61 Academy Circle, Skowhegan, Maine 4976",44.750699296012,-69.728577262596
"115 South Hiram Road, Hiram, Maine 4041",43.811553705606,-70.869970465181
"21 Matthews Way, Turner, Maine 4282",44.2687114842,-70.227791386315
"922 Dyer Brook Road, Dyer Brook, Maine 4747",46.078888711544,-68.185255511899
"145 Weld Street, Dixfield, Maine 4224",44.540633180231,-70.453012391105
"303 Main Street, Cumberland, Maine 4021",43.799547234598,-70.25581961329
"25 Lions Way, Belfast, Maine 4915",44.502241488888,-68.991718022567
"1877 Roosevelt Trail, Naples, Maine 4055",43.996007770074,-70.65670148628
"33 Community Drive, Jay, Maine 4239",44.494438075033,-70.200769094884
"33 Reed Drive, Lincoln, Maine 4457",45.378562787325,-68.496982023667
"174 Hodgdon Mills Road, Hodgdon, Maine 4730",46.054505340701,-67.864643715
"100 Noble Way, North Berwick, Maine 3906",43.306451948968,-70.780836609556
"402 Main St, Corinth, Maine 4427",44.997095377031,-69.020367883397
"1513 Salem Road, Salem, Maine 4983",44.903600381177,-70.270264125555
"9 Campus Drive, Guilford, Maine 4443",45.172214016864,-69.378136177258
"31 Houlton Road, Danforth, Maine 4424",45.663175386826,-67.863217227733
"16 Griffin St, Presque Isle, Maine 4769",46.686379960867,-68.004967983777
"606 Main Street, Jackman, Maine 4945",45.640179590436,-70.261843400044
"110 Meadow St, Bingham, Maine 4920",45.05860431821,-69.872669051342
"68 Eagles Way, Topsham, Maine 4086",43.940175552306,-69.963602152452
"1 Brooklyn Ave, Waterville, Maine 4901",44.552219349217,-69.642774485817
"169 Main Street Suite 102, Van Buren, Maine 4785",47.162086245895,-67.940877395171
"160 N Main St, North Anson, Maine 4958",44.859615515842,-69.894746520896
"43 Mendolia Road, Rangeley, Maine 4970",44.971749948631,-70.65419119017
"11 Municipal Drive, Scarborough, Maine 4074",43.590892387185,-70.339225427798
"637 Highland Avenue, South Portland, Maine 4106",43.620524893478,-70.268774224852
"100 Alumni Blvd, Sanford, Maine 4073",43.421055992796,-70.748017183853
"132 Main Street, Richmond, Maine 04357",44.089525828749,-69.811749719121
"800 Station Road, Stacyville, Maine 4777",45.925286895445,-68.438649204317
"1 Robert Stevens Drive, York, Maine 3909",43.153403867945,-70.628271042932
"286 West Elm Street, Yarmouth, Maine 4096",43.793300922387,-70.197007006749
"200 Sanford Rd, Wells, Maine 4090",43.32193716295,-70.590366084483
"28 High School Drive Suite B, Fort Fairfield, Maine 4742",46.768297437171,-67.840030068459
"125 Stroudwater Street, Westbrook, Maine 4092",43.674164316821,-70.354457089745
"20 Danielson St, Winslow, Maine 4901",44.550285825201,-69.619626016769
"211 Rambler Road, Winthrop, Maine 4364",44.301632048303,-69.980129491439
"225 Gardiner Road, Wiscasset, Maine 4578",44.020222364371,-69.668901589508
"10990 River Rd, Ridgely, Maryland 21660",38.908665633586,-75.839631582742
"900 Seton Dr, Cumberland, Maryland 21502",39.652861900044,-78.798317776866
"500 Greenway Ave, Cumberland, Maryland 21502",39.644504325877,-78.749169332104
"25320 Richardson Rd, Federalsburg, Maryland 21632",38.753825490524,-75.827540763337
"100 Dr. Nancy S. Grasmick, Frostburg, Maryland 21532",39.650785126419,-78.914063277822
"1225 Washington Road, Westminster, Maryland 21157",39.542202906335,-76.993814095002
"355 Ronsdale Road, Sykesville, Maryland 21784",39.422480147921,-76.981747824258
"5855 Bartholow Road, Sykesville, Maryland 21784",39.408242319019,-76.952018358135
"14211 Mcmullen Hwy Sw, Cresaptown, Maryland 21502",39.608027208389,-78.819014419883
"560 Gorsuch Road, Westminster, Maryland 21157",39.570316718905,-76.980526051563
"3300 Maple Grove Road, Manchester, Maryland 21102",39.651159695152,-76.879176240963
"1300 West Old Liberty Road, Sykesville, Maryland 21784",39.443115290323,-77.044868371175
"3825 Bark Hill Road, Union Bridge, Maryland 21791",39.593532342235,-77.13169499269
"45 Kate Wagner Road, Westminster, Maryland 21157",39.537423796444,-76.9943011314
"60 Robinson Rd, Severna Park, Maryland 21146",39.077323769281,-76.556073176805
"7321 Parkway Drive South, Hanover, Maryland 21076",39.173074583391,-76.736165078101
"2291 Davidsonville Road, Gambrills, Maryland 21054",38.997587646314,-76.672427475981
"1265 Green Holly Dr, Annapolis, Maryland 21409",39.038922736902,-76.45672492005
"201 Central Ave E, Edgewater, Maryland 21037",38.919763634752,-76.554812292585
"600 Patriot Ln, Millersville, Maryland 21108",39.121598186056,-76.627500979201
"4798 Mountain Rd, Pasadena, Maryland 21122",39.107731829463,-76.460962521052
"1001 Annapolis Rd, Gambrills, Maryland 21054",39.073714966304,-76.679779218514
"10 East 1st Avenue, Glen Burnie, Maryland 21061",39.191305436489,-76.641646383908
"2700 Riva Rd, Annapolis, Maryland 21401",38.973264414816,-76.562165855565
"1100 Clark Road, Ft Meade, Maryland 20755",39.121607716133,-76.740563322524
"1121 Duvall Hwy, Pasadena, Maryland 21122",39.145508137859,-76.528381809572
"241 Peninsula Farm Road, Arnold, Maryland 21012",39.057714137887,-76.515909200685
